,site_eui
10941,135.9788266
10942,97.54100959
10943,217.6736166
10944,48.63622019
10945,288.3413226
10946,152.78501719999997
10947,67.89318409999998
10948,87.3962166
10949,93.18017644
10950,87.52265329999999
10951,152.9300135
10952,547.6608351
10953,127.3902157
10954,561.1789564
10955,96.78993004
10956,39.95317377
10957,185.4007856
10958,157.9686816
10959,92.69075094
10960,76.88107962
10961,37.28598927
10962,77.35874909
10963,80.55718315
10964,109.1086231
10965,124.07316509999998
10966,103.0350764
10967,109.8561247
10968,302.614055
10969,143.8926111
10970,90.80552991
10971,72.8692189
10972,58.12528299
10973,88.67330148
10974,338.139328
10975,77.76338289
10976,256.6665843
10977,261.1925847
10978,125.5162364
10979,69.28694883
10980,86.52348317
10981,77.74848913
10982,94.94552131
10983,100.2970036
10984,74.68666711
10985,50.20715596
10986,69.02718996
10987,51.6899803
10988,56.94554072
10989,65.63615563
10990,85.40441632
10991,63.32087768
10992,68.95728434
10993,64.15839670000001
10994,71.78198259
10995,98.09298511
10996,94.95862012
10997,61.48752876
10998,92.40636311
10999,120.7762868
11000,54.49470233
11001,75.95530426
11002,115.1044531
11003,100.7238274
11004,54.45994629
11005,88.88787093
11006,94.11108461
11007,87.12003498
11008,166.81451930000003
11009,186.3450876
11010,107.7544908
11011,82.16104582
11012,80.77196594
11013,70.37899334
11014,72.37319859
11015,91.75920678
11016,74.98094357
11017,70.08489148
11018,87.08649322
11019,55.80760395
11020,65.05068892
11021,40.20576084
11022,3.571152029
11023,129.97613049999998
11024,69.83421189
11025,136.2759048
11026,76.75797053
11027,87.65063044
11028,110.2540084
11029,100.2862191
11030,64.86155524
11031,109.1982836
11032,82.32693068
11033,52.40273948
11034,61.07611977
11035,5.719667659
11036,39.81073072
11037,230.7000883
11038,112.6176449
11039,47.18944861
11040,173.82557749999995
11041,69.89474621
11042,282.9364953000001
11043,93.59513443
11044,141.0916345
11045,80.33242881
11046,142.03236730000003
11047,108.223502
11048,117.7869247
11049,153.5924513
11050,128.4337412
11051,173.75046519999995
11052,112.7059575
11053,112.6999197
11054,96.25109041
11055,70.31464277
11056,82.53247358
11057,81.70396363
11058,46.12582714
11059,77.96412579
11060,90.65247165
11061,68.45711213
11062,61.09002965
11063,83.83050732
11064,69.82942034
11065,91.63179033
11066,63.95170501
11067,37.15421437
11068,74.20863769
11069,108.8603734
11070,57.88564101
11071,3.511354944
11072,65.66652565
11073,15.3361212
11074,163.11720269999995
11075,63.41023101
11076,84.77813501
11077,140.5923732
11078,202.6032256
11079,70.86589891
11080,156.30476519999996
11081,22.97610721
11082,246.8819527
11083,155.100478
11084,84.69983098
11085,54.93469406
11086,81.49763112
11087,188.7549755
11088,122.8341485
11089,68.44449218
11090,45.5478764
11091,48.48141515
11092,89.47653790000004
11093,72.46523651
11094,77.46917346
11095,73.49761715
11096,69.44639735
11097,66.2046967
11098,79.96454445
11099,61.01521637
11100,80.97837678
11101,87.35756827
11102,284.555371
11103,401.2798975
11104,283.0160627
11105,92.36343311
11106,133.1039084
11107,82.25111796
11108,59.3421251
11109,84.28592277
11110,72.65338166
11111,65.98994829
11112,67.10695786
11113,61.99236726
11114,50.48173189999999
11115,94.87164498
11116,84.33163132
11117,94.59567756
11118,78.54046142
11119,63.06083442
11120,75.98837765
11121,20.08614108
11122,96.24703361
11123,102.553378
11124,60.29031485
11125,60.11204544
11126,100.049326
11127,39.87872969
11128,55.72232675
11129,95.71189089
11130,72.96902335
11131,116.3440254
11132,84.27718428
11133,80.99335543
11134,88.42008990000002
11135,80.89763151
11136,66.90418275
11137,95.29559637
11138,89.77766952
11139,112.3787131
11140,94.19349534
11141,72.63214980000002
11142,203.384665
11143,104.2115365
11144,121.5319212
11145,59.15582457
11146,114.7214644
11147,89.69077848
11148,101.8463555
11149,76.37841276
11150,78.35692176
11151,58.84086003
11152,103.8026199
11153,94.40703349
11154,43.78250443
11155,81.65593303
11156,87.08983553
11157,90.78671029
11158,82.43776773
11159,64.11282409
11160,75.71681587
11161,74.86527169
11162,149.72913119999996
11163,64.04131956
11164,78.87413288
11165,127.167592
11166,98.25055214
11167,58.8775918
11168,50.25258552
11169,74.16232586
11170,104.5009538
11171,94.06090527
11172,67.41803297
11173,92.01378956
11174,72.66070105
11175,75.46359997
11176,58.14091206
11177,83.98402833
11178,98.98122968
11179,69.32472971
11180,66.48265239
11181,72.92689374
11182,164.0883876
11183,72.356661
11184,90.27977197
11185,63.57317906
11186,57.78506281
11187,98.79119204
11188,62.50505779
11189,86.78397921
11190,63.79843453
11191,78.65074997
11192,93.11341766
11193,69.91827007
11194,50.84202547
11195,68.22354214
11196,103.0494749
11197,26.62242162
11198,51.98612021
11199,87.00435881
11200,46.18787975
11201,77.08682106
11202,79.32735788
11203,49.30426295
11204,54.94550071
11205,100.0969041
11206,95.85291722
11207,64.16771143
11208,55.82086702
11209,73.16747399
11210,254.9226742
11211,154.5550794
11212,81.46248979
11213,116.8496225
11214,78.57823341
11215,99.23798546
11216,81.05240783
11217,72.30123798
11218,30.39651543
11219,80.0427821
11220,88.86821103
11221,65.38461226
11222,95.72575264
11223,52.28087227
11224,49.84269862
11225,60.29350561
11226,87.18006114
11227,148.5235236
11228,83.1021698
11229,140.5232453
11230,93.28801817
11231,89.82436082
11232,108.7194464
11233,87.68205633
11234,91.57283111
11235,35.6516322
11236,98.76756969
11237,62.1431512
11238,76.24306359
11239,88.30703349
11240,57.54618634
11241,75.19606094
11242,135.02811169999998
11243,42.77748644
11244,63.52319001
11245,43.89375009
11246,83.46270492
11247,140.9123988
11248,98.46520247
11249,142.761565
11250,70.27236501
11251,88.11529047
11252,91.76083561
11253,83.66217833
11254,115.0725247
11255,79.94822752
11256,117.4426972
11257,70.34006309
11258,243.6178005
11259,72.88580004
11260,59.01013440000001
11261,108.4661073
11262,191.4571723
11263,58.4352918
11264,244.30116830000003
11265,152.1971227
11266,154.8125104
11267,37.91580844
11268,62.76242442
11269,83.75090259999997
11270,83.52498148
11271,61.78336925
11272,57.83951324
11273,110.3888919
11274,87.35064484
11275,72.71850272
11276,89.84638173
11277,95.82306934
11278,58.05739046
11279,115.0153646
11280,49.26401375
11281,107.706552
11282,91.12085459
11283,60.64969575
11284,63.23188203
11285,65.70373604
11286,69.99826018
11287,112.2213778
11288,88.10879354
11289,65.6793559
11290,136.09588469999997
11291,90.44908191
11292,102.3830004
11293,237.3925049
11294,100.3789072
11295,66.11308526
11296,80.12871221
11297,94.21542972
11298,144.17883380000004
11299,264.5901182
11300,107.5322763
11301,91.97444074
11302,141.32251680000005
11303,60.27269651
11304,187.2708677
11305,57.04463932
11306,60.51272802
11307,144.74405890000003
11308,92.99605809
11309,282.5674924
11310,282.3477715
11311,98.53763346
11312,96.50470622
11313,359.229326
11314,114.1652437
11315,103.0395364
11316,134.2517678
11317,44.76879322
11318,96.53337505
11319,85.48507553
11320,74.40733189
11321,73.24672034
11322,91.03592632
11323,101.3971897
11324,130.9838778
11325,122.0679712
11326,16.39760592
11327,115.9186341
11328,88.76332787
11329,59.51802667
11330,72.26323361
11331,67.85307731
11332,28.92474521
11333,72.03773407
11334,65.79486957
11335,67.96837581
11336,207.6481645
11337,37.69737027
11338,12.57898528
11339,177.3631142
11340,56.69487557
11341,152.9403419
11342,146.64542240000003
11343,81.13949509999998
11344,64.29284573
11345,69.76748161
11346,92.61804878
11347,112.1989796
11348,70.23325641
11349,159.88785880000003
11350,88.02103694
11351,72.46907601
11352,66.16602886
11353,62.93874612
11354,88.65858132
11355,73.7816199
11356,125.5671847
11357,92.15828791
11358,87.54662317
11359,67.35946207
11360,86.91915727
11361,47.14452524
11362,57.41643929
11363,49.54016232
11364,94.89709176
11365,79.03802189
11366,63.87028231
11367,87.84327409999999
11368,53.27402058
11369,61.53341373
11370,42.65110795
11371,78.48625742
11372,64.53490852
11373,74.00361304
11374,83.73980175
11375,59.76105646
11376,77.42126879999998
11377,54.509940500000006
11378,96.054791
11379,79.47277197
11380,62.90401678
11381,87.04349592
11382,55.94511518
11383,83.14107351
11384,47.50117551
11385,86.78226857
11386,69.65544361
11387,69.67642261
11388,39.16552735
11389,69.57502444
11390,107.6362379
11391,85.69851706
11392,92.08860981
11393,20.2652467
11394,92.72426451
11395,67.57645577
11396,80.61823939
11397,56.57724735
11398,100.1307995
11399,80.95725566
11400,67.7968372
11401,235.6154967
11402,65.78352372
11403,42.47472076
11404,76.69498009
11405,58.48317678
11406,105.9463256
11407,93.88829013
11408,68.51627121
11409,50.40029076
11410,56.9944206
11411,69.78700676
11412,75.45789773
11413,57.83610519
11414,64.75614986
11415,100.7646028
11416,54.98472815
11417,95.91463966
11418,85.24414542
11419,157.6294292
11420,81.75959449999998
11421,50.91613832
11422,117.8537538
11423,59.15066913
11424,76.37542122
11425,96.57513676
11426,268.8517203
11427,50.89131308
11428,195.603989
11429,114.5340165
11430,73.72479336
11431,62.0643167
11432,279.795802
11433,49.20738902
11434,69.04239685
11435,82.04608977
11436,44.98300677
11437,247.590029
11438,85.33650034
11439,32.56993722
11440,70.596037
11441,249.2906395
11442,96.6473984
11443,212.1292159
11444,63.30960072
11445,57.92955652
11446,106.3004075
11447,77.53168397
11448,74.10696224
11449,81.81775909999998
11450,71.98684698
11451,54.83233041
11452,43.58028766
11453,121.4248437
11454,61.46914762
11455,98.23528441
11456,110.0188037
11457,103.5214567
11458,64.19788981
11459,67.70976936
11460,81.18209199
11461,76.53108456
11462,110.9791607
11463,71.84201096
11464,52.65445872
11465,55.13528088
11466,83.93640842
11467,203.2899905
11468,62.82891236
11469,131.2726133
11470,95.59594071
11471,118.9208714
11472,80.48149529
11473,53.88456773
11474,157.67779230000005
11475,73.21034715
11476,62.67958136
11477,95.393895
11478,83.35764295
11479,108.0623136
11480,68.45976339
11481,67.54688192
11482,56.323198700000006
11483,106.6087406
11484,77.23015032
11485,60.39834841
11486,54.54610681
11487,55.6488621
11488,65.86468217
11489,88.23673187
11490,69.50726132
11491,57.50949737
11492,64.38226989
11493,42.04154813
11494,94.66473877
11495,101.4812265
11496,75.50067551
11497,62.38701414
11498,62.72665426
11499,265.8680428
11500,41.10360342
11501,65.55505633
11502,114.1602212
11503,135.8084337
11504,84.86954153
11505,101.0429736
11506,122.522499
11507,88.08615133
11508,115.9716869
11509,93.80558374
11510,79.83104932
11511,89.65925576
11512,108.8383941
11513,116.90867140000002
11514,91.44590406
11515,74.89170785
11516,80.44323535
11517,49.8301075
11518,228.11119790000004
11519,96.53032752
11520,66.27401092
11521,105.7984826
11522,65.49693589
11523,78.68479339
11524,135.44673319999998
11525,118.6559521
11526,92.05243981
11527,68.75673953
11528,84.77385468
11529,87.13662954
11530,83.04014307
11531,62.60845463
11532,128.88487659999998
11533,75.60393534
11534,115.1379693
11535,54.05323114
11536,85.45382693
11537,161.0836556
11538,55.75737633
11539,260.0375051
11540,209.2530624
11541,107.10119009999998
11542,61.84294571
11543,91.34315486
11544,87.01120240000002
11545,55.23052096
11546,45.54274755
11547,106.2389638
11548,84.44426112
11549,117.6717075
11550,106.65435
11551,107.0160637
11552,132.286095
11553,79.15833419
11554,56.97358622
11555,51.83760352
11556,70.17992677
11557,94.15714689
11558,69.23313376
11559,116.0595352
11560,89.75197413
11561,129.4793582
11562,150.3230666
11563,80.00389416
11564,54.61254046
11565,122.3099475
11566,122.7770455
11567,47.77007798
11568,86.51692717
11569,57.94764596
11570,98.13797889
11571,70.12547687
11572,46.71281528
11573,87.56527853
11574,56.46190776
11575,147.4565314
11576,53.96583018
11577,134.4609724
11578,124.7765564
11579,67.70647177
11580,70.83238802
11581,105.6165511
11582,64.21156739
11583,232.01278030000003
11584,61.77006003
11585,97.57887278
11586,96.36910363
11587,58.86804151
11588,99.05863832
11589,74.93069262
11590,73.42080990000002
11591,46.2904498
11592,57.58060277
11593,78.57286321
11594,63.05611159
11595,108.5326381
11596,102.3584553
11597,35.69847815
11598,116.72553729999998
11599,73.06704369
11600,58.91163591
11601,63.7488565
11602,89.19301327
11603,134.8714186
11604,73.07866354
11605,68.90129361
11606,43.16500897
11607,43.97653885
11608,87.34111857
11609,27.78762635
11610,146.06468
11611,68.22811767
11612,123.85025159999998
11613,65.21284939
11614,143.3296388
11615,105.245634
11616,86.10438141
11617,100.5111447
11618,245.0424618
11619,142.259371
11620,95.07482342
11621,85.10386947
11622,119.0657189
11623,110.4686483
11624,65.46059672
11625,96.51236153
11626,92.55274808
11627,227.7863764
11628,208.5218266
11629,56.44849876
11630,134.65115269999998
11631,429.5858265
11632,72.21982953
11633,132.89799
11634,87.25489517
11635,89.37335458
11636,174.4397138
11637,68.88067020000001
11638,111.5935795
11639,70.02713328
11640,82.54118170000002
11641,155.7357611
11642,96.46015329
11643,117.3069494
11644,63.4161316
11645,159.6890377
11646,152.17208359999995
11647,57.06800304
11648,125.20302379999998
11649,58.86109062
11650,152.2043844
11651,74.39576677
11652,89.79111053
11653,100.6085793
11654,98.827543
11655,118.2268727
11656,148.040114
11657,74.08799143
11658,118.2504162
11659,159.05422869999995
11660,44.29243938
11661,90.49010144
11662,97.15791896
11663,105.73117240000002
11664,131.24471979999998
11665,71.03882715
11666,129.7447116
11667,147.12221499999995
11668,84.99723831
11669,113.3187553
11670,68.15507664
11671,52.14518831
11672,61.86577167
11673,46.93015503
11674,91.55803516
11675,70.21497575
11676,84.52453423
11677,115.8922263
11678,104.5811233
11679,75.97424776
11680,85.93400513
11681,186.9562202
11682,137.6013143
11683,68.73222112
11684,53.10717908
11685,150.51313169999997
11686,71.05529647
11687,96.26846785
11688,80.99174756
11689,106.6511318
11690,82.77903368
11691,64.18634055
11692,79.95428539
11693,80.25697075
11694,86.98481643
11695,55.72444195
11696,114.4180718
11697,57.50508783
11698,96.68810563
11699,85.31141355
11700,120.8613695
11701,79.48329172
11702,76.11636721
11703,100.9942307
11704,86.35782786
11705,123.56927009999998
11706,78.63475398
11707,59.66767456
11708,86.90337069
11709,61.64827357
11710,64.51324047
11711,71.73927791
11712,91.43693847
11713,86.19900074
11714,67.72846607
11715,80.00540304
11716,57.61847305
11717,76.12173119
11718,70.52126758
11719,118.8013468
11720,79.10006379999999
11721,72.55335885
11722,63.05680994
11723,105.2913056
11724,112.852101
11725,135.76301909999998
11726,90.95735286
11727,94.12415373
11728,176.107282
11729,93.09712027
11730,58.47213464
11731,87.96112002
11732,125.9931063
11733,55.35367009
11734,75.77591701
11735,61.82020936
11736,67.77444890000001
11737,101.2687668
11738,65.78654521
11739,60.89438047
11740,94.37572606
11741,83.21759952
11742,76.27256054
11743,86.40098995
11744,82.67213919
11745,74.6651406
11746,105.2982288
11747,70.11726176
11748,194.8404937
11749,242.1538
11750,74.31701475
11751,110.91620790000002
11752,251.5650641
11753,316.9388511
11754,225.6290897
11755,60.73061261
11756,73.56663547
11757,67.30443593
11758,104.7062708
11759,53.94577683
11760,54.64358872
11761,107.841448
11762,72.39447003
11763,224.3952001
11764,149.8603635
11765,85.16277951
11766,97.81037273
11767,74.82741559
11768,86.46954143
11769,70.2271024
11770,90.82143737
11771,62.76525836
11772,91.66757164
11773,61.44074404
11774,61.71102843
11775,72.6751054
11776,50.4780621
11777,58.11422639
11778,158.3574381
11779,67.90847999
11780,111.0718085
11781,48.03426476
11782,74.7977064
11783,78.83050558
11784,39.77952865
11785,127.6443269
11786,173.4234254
11787,89.97303556
11788,78.53658025
11789,47.46620297
11790,151.3023407
11791,92.90944742
11792,90.07908422
11793,99.53235664
11794,68.49591842
11795,38.01934635
11796,42.67194274
11797,51.56722144
11798,502.1062574
11799,68.51795376
11800,61.93774622
11801,121.8502653
11802,127.0537131
11803,75.16138925
11804,86.59036322
11805,88.61589203
11806,109.4509659
11807,128.1151193
11808,42.57265069
11809,90.77132139
11810,91.29432581
11811,110.1495894
11812,59.95578155
11813,126.5410665
11814,78.71596878
11815,68.67409997
11816,126.3826422
11817,99.92671442
11818,90.25116947
11819,86.41081484
11820,5.124175373
11821,76.09589174
11822,73.75217677
11823,112.7979336
11824,62.01068216
11825,53.64666735
11826,60.24909995
11827,18.84981053
11828,59.58735884
11829,31.47574011
11830,94.50428127
11831,87.57039178
11832,31.34507733
11833,226.0185327
11834,89.39562279
11835,142.0732966
11836,150.43585919999995
11837,49.09141775
11838,111.17536640000002
11839,131.2694563
11840,97.0829331
11841,79.32451106
11842,90.0534348
11843,59.64623637
11844,68.59234152
11845,92.54065234
11846,66.62766157
11847,84.63609876
11848,112.19107549999998
11849,70.23120724
11850,76.90059122
11851,105.3986656
11852,174.2679789
11853,195.3215618
11854,69.5218442
11855,86.74706127
11856,69.24554632
11857,55.53069527
11858,51.76083311
11859,67.14913685
11860,79.4051985
11861,63.28925687
11862,66.38140024
11863,74.34225476
11864,78.47388424
11865,72.16037469
11866,63.57121095
11867,254.9616454
11868,79.45594792
11869,91.56650107
11870,99.32696004
11871,76.22219793
11872,54.33427892
11873,106.6065883
11874,71.04393874
11875,91.63365748
11876,90.24480501
11877,211.3398157
11878,146.8047105
11879,130.7265749
11880,622.3597041
11881,323.8375467
11882,190.1971705
11883,84.09155389
11884,39.83590184
11885,98.00492844
11886,92.82217624
11887,29.37854391
11888,66.4994514
11889,87.2053191
11890,158.5359417
11891,75.58219196
11892,65.75364209
11893,87.19452368
11894,88.24413027
